,0,1,2,3
0,35298,0.060515564019762984,148,0.0
1,35299,0.043130353277337746,144,0.14134412565327126
2,35300,0.09965065795744774,145,-0.30831982602696895
3,35301,0.07925922230711249,146,0.10113187081323832
4,35302,-0.0012513841566701017,147,0.2605159412224093
5,8753,0.08427253871370699,139,0.018412195941513346
6,8754,0.2665563892433704,140,-0.09500232446647021
7,8755,0.05783222953876107,141,0.01651267037366858
