,0,1,2,3
0,51231,0.14285714285714285,2670,0.0
1,51232,0.0925553319919517,2671,0.07128736596178027
2,51233,0.05755064456721915,2672,0.19508052340211374
3,51234,0.01349586417065738,2675,0.3992968410216818
4,51237,0.01511917467093561,2673,0.0
5,51238,0.0014017872787804454,2676,0.4056587793716904
6,51239,-0.021189851268591426,2674,0.4248829885069833
