,0,1,2,3
0,65786,0.0,4338,0.3690430390802373
1,65787,0.1076923076923077,4339,0.022136933158149998
2,65788,0.375,4340,-0.23242453732989454
3,65789,-0.2202020202020202,4341,1.19151948943576
4,65790,-0.07772020725388601,4342,3.0660254555973387
