,0,1,2,3
0,61081,0.043923106210963764,3114,0.0
1,61082,-0.03222752492918946,3115,0.0827332058062336
2,61083,0.03409455385207518,3116,-0.20875055210579616
3,61084,-0.02833348841537173,3119,0.4773119811915514
4,61088,-0.01745503414435954,3117,0.0
5,61089,-0.02124817100324448,3118,0.041299585315244934
