,price,production
0,5.948333333333334,7847175.0
1,1.4949083333333335,4029630.0
2,1.8588061827956988,3336795.0
3,4.476623697916667,3776440.0
4,3.86916015625,3897163.0
5,3.0865178571428578,4986125.0
6,5.624416666666667,6158318.0
7,6.109512931034482,6491540.0
8,5.772678571428571,7234955.0
9,6.622916666666666,7882444.0
