,predicted_price,production_data
0,152633.6560798038,1.04855
1,79078.2601446483,0.3371250000000001
2,251847.92709181784,2.0081466666666667
3,248048.1982422831,1.9713958333333332
4,259678.98205960114,2.0838883333333333
5,106152.39442384825,0.5989850000000001
6,237220.07817323078,1.8666666666666667
7,107619.17712570258,0.6131716666666666
8,143268.09688739484,0.9579666666666664
9,237612.10479995993,1.8704583333333331
10,106652.29299270158,0.6038200000000001
11,222896.20066983064,1.7281266666666666
12,266202.13280897815,2.14698
13,174323.4985001995,1.258333333333333
