,predicted_price,production_data
0,647370.6152382757,74.24397561111113
1,679044.941053813,78.56248413580249
2,466253.3789871065,49.55027468518517
3,361246.089268944,35.23347822222222
4,521452.0184308605,57.076111111111096
5,691744.2709430115,80.29392317901235
6,620502.1565371504,70.5807037037037
7,496471.3614553257,53.67022393518518
8,381390.52492769336,37.979990259259246
9,624953.4147182073,71.18759259259261
10,616254.2284396113,70.00153703703704
