,value_change,price_change
0,0.14285714285714285,0.0
1,0.0925553319919517,0.07128736596178027
2,0.05755064456721915,0.19508052340211374
3,0.01349586417065738,0.3992968410216818
4,0.01511917467093561,0.0
5,0.0014017872787804454,0.4056587793716904
6,-0.021189851268591426,0.4248829885069833
