,price,production
0,236.60416666666666,443779.0
1,117.83333333333333,107422.0
2,196.83333333333334,201305.0
3,153.25,183946.0
4,146.45833333333334,201257.0
5,183.29166666666666,225993.0
6,209.80555416666667,209031.0
7,178.83333333333334,215797.0
8,200.975,299472.0
9,288.0416666666667,455965.0
10,205.625,417986.0
11,264.7916666666667,332889.0
