,price,production
0,78.56248413580248,728160.0
1,37.97999025925925,531800.0
2,35.23347822222222,429839.0
3,53.670223935185184,265006.0
4,57.0761111111111,465363.0
5,49.55027468518518,390598.0
6,70.00153703703704,577674.0
7,70.5807037037037,622759.0
8,71.18759259259261,714492.0
9,74.24397561111113,615992.0
10,80.29392317901235,765000.0
