,predicted_price,production_data
0,132.1986151656319,[0.0]
1,139.02800148235406,[2.0]
2,169.76023990760373,[11.0]
3,152.68677411579836,[6.0]
4,156.10146727415943,[7.0]
5,159.5161604325205,[8.0]
6,142.44269464071513,[3.0]
7,173.1749330659648,[12.0]
8,145.8573877990762,[4.0]
9,166.34554674924266,[10.0]
10,135.61330832399298,[1.0]
11,162.93085359088158,[9.0]
12,149.27208095743728,[5.0]
