,predicted_price,production_data
0,2.38441869047619,[13.0]
1,1.8788404487179489,[9.0]
2,2.1316295695970693,[11.0]
3,2.0052350091575093,[10.0]
4,0.9940785256410261,[2.0]
5,1.1204730860805865,[3.0]
6,1.4996567673992676,[6.0]
7,1.7524458882783884,[8.0]
8,0.7412894047619053,[0.0]
9,1.626051327838828,[7.0]
10,0.8676839652014656,[1.0]
11,1.3732622069597071,[5.0]
12,2.2580241300366297,[12.0]
13,1.2468676465201467,[4.0]
