,predicted_price,production_data
0,0.026488419626087806,[51237.0]
1,0.21373146423072956,[2675.0]
2,0.21373917573538773,[2673.0]
3,0.2137276084784005,[2676.0]
4,0.21374688724004587,[2671.0]
5,0.21373531998305864,[2674.0]
6,0.21375074299237495,[2670.0]
7,0.026507698387733175,[51232.0]
8,0.026480708121429636,[51239.0]
9,0.026499986883075033,[51234.0]
10,0.026503842635404118,[51233.0]
11,0.02648456387375872,[51238.0]
12,0.21374303148771678,[2672.0]
