,predicted_price,production_data
0,1.3112899084249083,[6.0]
1,0.6808138095238098,[0.0]
2,0.996051858974359,[3.0]
3,1.5214486080586078,[8.0]
4,0.7858931593406595,[1.0]
5,1.4163692582417582,[7.0]
6,1.7316073076923075,[10.0]
7,1.2062105586080585,[5.0]
8,2.0468453571428564,[13.0]
9,1.6265279578754575,[9.0]
10,1.1011312087912088,[4.0]
11,1.9417660073260068,[12.0]
12,1.8366866575091572,[11.0]
13,0.8909725091575093,[2.0]
