,predicted_price,production_data
0,26283.51723717172,[4.0]
1,24969.770331515152,[3.0]
2,31538.504859797984,[8.0]
3,28911.011048484852,[6.0]
4,32852.25176545455,[9.0]
5,30224.757954141416,[7.0]
6,22342.27652020202,[1.0]
7,27597.264142828284,[5.0]
8,21028.529614545452,[0.0]
9,23656.023425858584,[2.0]
