,predicted_price,production_data
0,47.6563056248597,[0.0]
1,64.4738619083614,[6.0]
2,58.86800981386083,[4.0]
3,67.27678795561168,[7.0]
4,56.06508376661055,[3.0]
5,61.67093586111112,[5.0]
6,72.88264005011226,[9.0]
7,70.07971400286196,[8.0]
8,53.26215771936027,[2.0]
9,75.68556609736254,[10.0]
10,50.45923167210998,[1.0]
