,predicted_price,production_data
0,3.2151468817628173,[1.0]
1,5.3944164095811225,[7.0]
2,5.75762799755084,[8.0]
3,2.8519352937930997,[0.0]
4,5.031204821611405,[6.0]
5,3.578358469732535,[2.0]
6,3.9415700577022523,[3.0]
7,4.667993233641687,[5.0]
8,4.30478164567197,[4.0]
9,6.120839585520558,[9.0]
