,value_change,price_change
0,0.015024163787866425,0.0
1,-0.042464958115617485,0.0
2,-0.5072719398401512,-0.36154183092422254
3,-0.20713324489763305,0.0
4,0.03600766636940806,0.00033672020633666687
5,0.13856124251340302,0.011208661553943684
