,price,production
0,2.0081466666666667,301371.0
1,0.33712500000000006,87118.0
2,0.6038200000000001,95000.0
3,0.6131716666666666,111100.0
4,0.5989850000000001,117000.0
5,0.9579666666666665,123500.0
6,1.04855,134700.0
7,1.8666666666666667,145000.0
8,1.258333333333333,206879.0
9,1.7281266666666666,214242.0
10,2.1469799999999997,234384.0
11,2.0838883333333333,256823.0
12,1.8704583333333333,279480.0
13,1.9713958333333335,286636.0
