,predicted_price,production_data
0,28911.01104848485,[6.0]
1,31538.504859797984,[8.0]
2,21028.52961454545,[0.0]
3,27597.264142828284,[5.0]
4,30224.757954141416,[7.0]
5,26283.517237171716,[4.0]
6,24969.77033151515,[3.0]
7,22342.276520202016,[1.0]
8,32852.25176545455,[9.0]
9,23656.023425858584,[2.0]
