,predicted_price,production_data
0,165.4723160159285,[1.0]
1,238.9306978632479,[11.0]
2,216.89318330905206,[8.0]
3,202.2015069395882,[6.0]
4,194.85566875485625,[5.0]
5,224.23902149378404,[9.0]
6,180.16399238539236,[3.0]
7,172.81815420066044,[2.0]
8,209.54734512432015,[7.0]
9,158.12647783119655,[0.0]
10,231.58485967851595,[10.0]
11,187.5098305701243,[4.0]
