,predicted_price,production_data
0,35.30069011934824,[5.0]
1,24.785307243792083,[0.0]
2,26.888383818903314,[1.0]
3,31.094536969125777,[3.0]
4,39.50684326957071,[7.0]
5,45.8160729949044,[10.0]
6,37.40376669445948,[6.0]
7,28.991460394014545,[2.0]
8,41.60991984468194,[8.0]
9,43.71299641979317,[9.0]
10,33.19761354423701,[4.0]
