,predicted_price,production_data
0,0.9740894818508896,[0.0]
1,1.1182137527365907,[3.0]
2,1.4064622945079932,[9.0]
3,1.310379447250859,[7.0]
4,1.214296599993725,[5.0]
5,1.2623380236222919,[6.0]
6,1.1662551763651579,[4.0]
7,1.358420870879426,[8.0]
8,1.4545037181365603,[10.0]
9,1.0221309054794567,[1.0]
10,1.0701723291080238,[2.0]
