,predicted_price,production_data
0,3.5783584697325335,[2.0]
1,2.8519352937930975,[0.0]
2,5.75762799755084,[8.0]
3,6.120839585520558,[9.0]
4,3.941570057702251,[3.0]
5,4.304781645671969,[4.0]
6,4.6679932336416865,[5.0]
7,5.3944164095811225,[7.0]
8,5.0312048216114045,[6.0]
9,3.2151468817628155,[1.0]
