,predicted_price,production_data
0,1.0353162878787883,[0.0]
1,1.3721646969696972,[3.0]
2,2.0458615151515147,[9.0]
3,1.933578712121212,[8.0]
4,1.259881893939394,[2.0]
5,1.821295909090909,[7.0]
6,1.4844475000000001,[4.0]
7,1.1475990909090912,[1.0]
8,1.596730303030303,[5.0]
9,2.158144318181818,[10.0]
10,1.7090131060606062,[6.0]
