,predicted_price,production_data
0,172.81815420066044,[2.0]
1,194.85566875485625,[5.0]
2,180.16399238539236,[3.0]
3,216.89318330905206,[8.0]
4,231.58485967851595,[10.0]
5,202.20150693958817,[6.0]
6,224.239021493784,[9.0]
7,187.5098305701243,[4.0]
8,209.54734512432012,[7.0]
9,165.4723160159285,[1.0]
10,158.12647783119655,[0.0]
11,238.93069786324787,[11.0]
